Data_Hora;Battery;Dew Point;Gust Speed;PAR;RH;Rain;Solar Radiation;Temperature;Water Content;Wind Direction;Wind Speed
2026-03-30 17:25:00Z;4.2;24.5;4.01;843.75;76.95;0.0;381.88;28.93;0.45;146.01;2.67
2026-03-30 17:30:00Z;4.2;25.38;3.01;271.25;76.98;0.0;773.12;29.83;0.45;116.53;1.34
2026-03-30 17:35:00Z;4.2;24.88;2.67;1853.75;73.46;0.0;970.62;30.13;0.45;136.18;1.34
2026-03-30 17:40:00Z;4.2;24.63;3.34;641.25;73.6;0.0;315.62;29.83;0.45;147.41;1.34
2026-03-30 17:45:00Z;4.2;25.29;2.67;913.75;76.56;0.0;450.62;29.83;0.45;106.7;1.67
2026-03-30 17:50:00Z;4.2;24.44;3.01;628.75;75.32;0.0;288.12;29.23;0.45;148.82;2.0
2026-03-30 20:30:00Z;4.2;24.41;3.67;371.25;73.2;0.0;186.88;29.7;0.44;101.08;2.0
2026-03-30 20:35:00Z;4.2;24.0;3.34;341.25;72.38;0.0;171.88;29.46;0.44;92.66;2.34
2026-03-30 20:40:00Z;4.2;23.93;3.01;311.25;72.44;0.0;158.12;29.38;0.44;92.66;2.0
2026-03-30 20:45:00Z;4.2;23.92;2.67;281.25;72.42;0.0;143.12;29.38;0.44;94.06;1.67
2026-03-30 20:50:00Z;4.2;24.04;2.34;218.75;73.57;0.0;110.62;29.23;0.44;96.87;1.67
2026-03-30 20:55:00Z;4.2;24.02;2.34;93.75;74.56;0.0;26.88;28.97;0.44;88.45;1.34
2026-03-30 21:00:00Z;4.2;24.26;2.67;86.25;75.92;0.0;25.62;28.9;0.44;88.45;1.34
2026-03-30 21:05:00Z;4.2;24.2;2.0;78.75;76.13;0.0;25.62;28.8;0.44;98.27;1.34
2026-03-30 21:10:00Z;4.2;24.49;1.67;73.75;77.75;0.0;24.38;28.73;0.44;95.47;1.0
2026-03-30 21:15:00Z;4.2;24.31;1.34;61.25;78.37;0.0;19.38;28.41;0.44;96.87;0.67
2026-03-30 21:20:00Z;4.2;24.17;1.34;53.75;78.59;0.0;16.88;28.22;0.44;102.49;0.67
2026-03-30 22:55:00Z;4.2;23.21;0.0;1.25;88.08;0.0;0.62;25.3;0.44;115.12;0.0
2026-03-30 23:00:00Z;4.2;23.2;0.0;1.25;88.22;0.0;0.62;25.26;0.44;115.12;0.0
2026-03-30 23:05:00Z;4.2;23.17;0.0;1.25;88.4;0.0;0.62;25.19;0.44;102.49;0.0
2026-03-30 23:10:00Z;4.2;23.19;1.0;1.25;88.96;0.0;0.62;25.11;0.44;99.68;0.0
2026-03-30 23:15:00Z;4.2;23.22;1.0;1.25;89.38;0.0;0.62;25.06;0.44;102.49;0.67
2026-03-30 23:20:00Z;4.2;23.14;1.34;1.25;89.51;0.0;0.62;24.96;0.44;101.08;0.67
2026-03-30 23:25:00Z;4.2;23.11;1.34;1.25;89.36;0.0;0.62;24.96;0.44;103.89;0.67
2026-03-30 23:30:00Z;4.2;23.11;1.0;1.25;89.66;0.0;0.62;24.89;0.44;110.91;0.67
2026-03-30 23:35:00Z;4.2;23.12;1.67;1.25;89.64;0.0;0.62;24.91;0.44;99.68;0.67
2026-03-30 23:40:00Z;4.2;23.07;1.67;1.25;89.81;0.0;0.62;24.83;0.44;109.51;0.67
2026-03-30 23:45:00Z;4.2;23.07;1.34;1.25;90.15;0.0;0.62;24.76;0.44;110.91;0.67
2026-03-30 23:50:00Z;4.2;23.13;2.34;1.25;89.89;0.0;0.62;24.87;0.44;96.87;1.34
2026-03-31 05:00:00Z;4.19;21.71;1.67;1.25;94.59;0.0;0.62;22.6;0.44;101.08;1.0
2026-03-31 05:05:00Z;4.19;21.45;0.67;1.25;95.14;0.0;0.62;22.23;0.44;101.08;0.33
2026-03-31 05:10:00Z;4.19;21.41;0.67;1.25;95.66;0.0;0.62;22.11;0.44;94.06;0.33
2026-03-31 05:15:00Z;4.19;21.31;1.0;1.25;95.81;0.0;0.62;21.98;0.44;105.29;0.67
2026-03-31 05:20:00Z;4.19;21.33;1.0;1.25;96.31;0.0;0.62;21.91;0.44;110.91;0.67
2026-03-31 05:25:00Z;4.19;21.2;1.34;1.25;96.33;0.0;0.62;21.78;0.44;102.49;0.67
2026-03-31 05:30:00Z;4.19;21.17;1.0;1.25;96.75;0.0;0.62;21.68;0.44;106.7;0.67
2026-03-31 05:35:00Z;4.19;20.98;0.67;1.25;96.68;0.0;0.62;21.5;0.44;108.1;0.33
2026-03-31 05:40:00Z;4.19;21.0;1.0;1.25;97.05;0.0;0.62;21.46;0.44;103.89;0.67
2026-03-31 05:45:00Z;4.19;21.03;0.67;1.25;97.11;0.0;0.62;21.48;0.44;102.49;0.33
2026-03-31 05:50:00Z;4.19;20.99;1.34;1.25;97.13;0.0;0.62;21.44;0.44;112.31;0.67
2026-03-31 11:10:00Z;4.22;21.27;3.34;116.25;92.44;0.0;58.12;22.53;0.44;56.16;2.0
2026-03-31 11:15:00Z;4.22;21.28;3.67;136.25;92.34;0.0;70.62;22.56;0.44;67.39;2.0
2026-03-31 11:20:00Z;4.22;21.22;4.68;151.25;91.91;0.0;76.88;22.58;0.44;58.96;2.67
2026-03-31 11:25:00Z;4.21;21.19;4.34;181.25;91.49;0.0;90.62;22.62;0.44;53.35;2.34
2026-03-31 11:30:00Z;4.21;21.16;3.34;191.25;90.98;0.0;95.62;22.68;0.44;46.33;2.0
2026-03-31 11:35:00Z;4.2;21.33;3.01;256.25;91.31;0.0;128.12;22.79;0.44;58.96;2.0
2026-03-31 11:40:00Z;4.2;21.21;4.68;283.75;90.52;0.0;141.88;22.81;0.44;53.35;2.34
2026-03-31 11:45:00Z;4.2;21.25;4.68;258.75;90.05;0.0;129.38;22.94;0.44;53.35;2.0
2026-03-31 11:50:00Z;4.2;21.47;3.01;281.25;90.67;0.0;140.62;23.05;0.44;53.35;2.0
2026-03-31 15:40:00Z;4.2;22.66;3.67;1633.75;68.96;0.0;819.38;28.9;0.44;65.98;2.0
2026-03-31 15:45:00Z;4.2;23.1;3.34;541.25;70.84;0.0;228.12;28.9;0.44;60.37;2.0
2026-03-31 15:50:00Z;4.2;23.2;3.67;1643.75;72.59;0.0;814.38;28.58;0.44;63.18;2.34
2026-03-31 15:55:00Z;4.2;22.59;4.68;1651.25;68.42;0.0;829.38;28.97;0.44;73.0;2.34
2026-03-31 16:00:00Z;4.2;22.51;4.34;1633.75;68.67;0.0;818.12;28.82;0.44;35.1;2.67
2026-03-31 16:05:00Z;4.2;22.93;3.34;1641.25;68.88;0.0;828.12;29.2;0.44;16.85;2.0
2026-03-31 16:10:00Z;4.2;22.61;4.01;1618.75;68.59;0.0;813.12;28.95;0.44;40.71;2.34
2026-03-31 16:15:00Z;4.2;22.48;4.68;1476.25;67.98;0.0;736.88;28.97;0.44;70.2;2.67
2026-03-31 16:20:00Z;4.2;23.25;2.67;941.25;68.1;0.0;445.62;29.74;0.44;44.93;1.34
2026-03-31 19:00:00Z;4.2;22.21;4.68;1121.25;59.25;0.0;581.88;31.07;0.44;51.95;1.0
2026-03-31 19:05:00Z;4.2;22.21;2.34;1101.25;58.77;0.0;571.88;31.22;0.44;37.91;1.34
2026-03-31 19:10:00Z;4.2;21.69;2.67;266.25;59.93;0.0;119.38;30.32;0.44;54.75;1.34
2026-03-31 19:15:00Z;4.2;21.34;1.67;261.25;60.71;0.0;114.38;29.72;0.44;56.16;1.0
2026-03-31 19:20:00Z;4.2;22.52;1.67;963.75;62.28;0.0;496.88;30.53;0.44;32.29;1.0
2026-03-31 19:25:00Z;4.2;21.18;2.34;963.75;56.26;0.0;504.38;30.88;0.44;61.77;1.34
2026-03-31 19:30:00Z;4.2;22.21;2.34;961.25;58.48;0.0;506.88;31.31;0.44;56.16;1.0
2026-03-31 19:35:00Z;4.2;21.59;3.67;248.75;59.4;0.0;111.88;30.36;0.44;78.62;2.0
2026-03-31 19:40:00Z;4.2;21.28;2.67;611.25;61.25;0.0;308.12;29.5;0.44;68.79;1.67
2026-03-31 19:45:00Z;4.2;21.81;2.34;796.25;59.77;0.0;413.12;30.49;0.44;70.2;1.0
2026-03-31 19:50:00Z;4.2;21.24;3.01;268.75;59.62;0.0;120.62;29.93;0.44;43.52;1.67
2026-03-31 21:05:00Z;4.21;21.75;1.34;73.75;65.75;0.0;23.12;28.78;0.44;94.06;1.0
2026-03-31 21:10:00Z;4.21;21.46;1.34;66.25;65.39;0.0;20.62;28.56;0.44;91.25;1.0
2026-03-31 21:15:00Z;4.21;21.54;1.67;58.75;66.52;0.0;18.12;28.35;0.43;101.08;1.0
2026-03-31 21:20:00Z;4.21;21.66;1.34;51.25;68.22;0.0;15.62;28.05;0.44;99.68;1.0
2026-03-31 21:25:00Z;4.21;21.55;1.0;41.25;69.47;0.0;13.12;27.62;0.43;99.68;0.67
2026-03-31 21:30:00Z;4.21;21.78;1.0;31.25;72.04;0.0;10.62;27.23;0.44;91.25;0.33
2026-03-31 21:35:00Z;4.21;21.83;0.67;23.75;73.57;0.0;8.12;26.93;0.44;91.25;0.33
2026-03-31 21:40:00Z;4.2;21.77;0.67;13.75;74.96;0.0;5.62;26.54;0.44;91.25;0.33
2026-03-31 21:45:00Z;4.2;21.59;1.0;8.75;74.07;0.0;3.12;26.57;0.44;96.87;0.33
2026-03-31 21:50:00Z;4.2;21.43;0.67;3.75;74.37;0.0;0.62;26.33;0.43;102.49;0.0
2026-03-31 23:10:00Z;4.2;21.02;0.0;1.25;84.64;0.0;0.62;23.74;0.44;116.53;0.0
2026-03-31 23:15:00Z;4.2;21.14;0.0;1.25;85.94;0.0;0.62;23.61;0.44;116.53;0.0
2026-03-31 23:20:00Z;4.2;20.88;0.0;1.25;85.55;0.0;0.62;23.41;0.43;116.53;0.0
2026-03-31 23:25:00Z;4.2;20.82;0.0;1.25;84.93;0.0;0.62;23.48;0.43;116.53;0.0
2026-03-31 23:30:00Z;4.2;20.97;0.0;1.25;86.12;0.0;0.62;23.39;0.43;116.53;0.0
2026-03-31 23:35:00Z;4.2;20.99;0.0;1.25;86.79;0.0;0.62;23.28;0.43;116.53;0.0
2026-03-31 23:40:00Z;4.2;20.68;0.0;1.25;86.04;0.0;0.62;23.11;0.43;116.53;0.0
2026-03-31 23:45:00Z;4.2;20.59;0.0;1.25;85.47;0.0;0.62;23.13;0.43;116.53;0.0
2026-03-31 23:50:00Z;4.2;20.54;0.0;1.25;85.67;0.0;0.62;23.05;0.44;116.53;0.0
2026-04-01 05:30:00Z;4.19;20.35;4.01;1.25;89.64;0.0;0.62;22.11;0.43;64.58;2.34
2026-04-01 05:35:00Z;4.19;20.3;3.34;1.25;89.98;0.0;0.62;22.0;0.43;60.37;1.67
2026-04-01 05:40:00Z;4.19;20.33;3.67;1.25;89.86;0.0;0.62;22.04;0.43;60.37;2.34
2026-04-01 05:45:00Z;4.19;20.31;4.01;1.25;89.92;0.0;0.62;22.02;0.43;61.77;2.67
2026-04-01 05:50:00Z;4.19;20.31;4.01;1.25;90.01;0.0;0.62;22.0;0.43;70.2;2.34
2026-04-01 05:55:00Z;4.19;;3.34;1.25;90.24;0.0;0.62;21.85;0.43;54.75;2.0
2026-04-01 06:00:00Z;4.19;;3.34;1.25;90.39;0.0;0.62;21.8;0.43;53.35;2.0
2026-04-01 06:05:00Z;4.19;;3.34;1.25;90.6;0.0;0.62;21.78;0.43;61.77;1.67
2026-04-01 06:10:00Z;4.19;;3.01;1.25;90.6;0.0;0.62;21.74;0.43;70.2;1.67
2026-04-01 06:15:00Z;4.19;;3.01;1.25;90.75;0.0;0.62;21.63;0.43;63.18;1.34
2026-04-01 06:20:00Z;4.19;;2.34;1.25;90.5;0.0;0.62;21.65;0.43;50.54;1.0
2026-04-01 09:40:00Z;4.19;18.05;0.0;1.25;97.42;0.0;0.62;18.44;0.43;124.95;0.0
2026-04-01 09:45:00Z;4.19;17.7;0.0;1.25;97.28;0.0;0.62;18.12;0.43;124.95;0.0
2026-04-01 09:50:00Z;4.19;17.74;0.0;3.75;97.62;0.0;0.62;18.09;0.43;124.95;0.0
2026-04-01 09:55:00Z;4.19;17.83;0.0;6.25;97.7;0.0;3.12;18.18;0.43;124.95;0.0
2026-04-01 10:00:00Z;4.19;17.81;0.0;13.75;97.67;0.0;5.62;18.16;0.43;124.95;0.0
2026-04-01 10:05:00Z;4.19;17.9;0.0;23.75;97.71;0.0;9.38;18.24;0.43;115.12;0.0
2026-04-01 10:10:00Z;4.19;17.9;0.0;33.75;97.84;0.0;14.38;18.22;0.43;109.51;0.0
2026-04-01 10:15:00Z;4.2;18.22;0.0;56.25;98.09;0.0;40.62;18.5;0.43;108.1;0.0
2026-04-01 10:20:00Z;4.2;18.53;0.67;81.25;97.92;0.0;59.38;18.84;0.43;91.25;0.0
2026-04-01 14:00:00Z;4.2;21.23;2.34;1456.25;77.46;0.0;746.88;25.43;0.43;60.37;0.67
2026-04-01 14:05:00Z;4.2;21.2;2.34;1441.25;75.21;0.0;736.88;25.9;0.43;42.12;1.34
2026-04-01 14:10:00Z;4.2;21.12;2.67;1443.75;74.54;0.0;739.38;25.97;0.43;68.79;1.0
2026-04-01 14:15:00Z;4.2;21.6;3.01;1461.25;75.34;0.0;748.12;26.29;0.43;61.77;1.34
2026-04-01 14:20:00Z;4.2;21.49;2.67;1503.75;74.24;0.0;769.38;26.42;0.43;51.95;1.34
2026-04-01 14:25:00Z;4.2;21.41;3.34;1498.75;74.48;0.0;766.88;26.29;0.43;49.14;1.34
2026-04-01 14:30:00Z;4.2;21.49;2.34;1518.75;74.36;0.0;778.12;26.39;0.43;75.81;1.67
2026-04-01 14:35:00Z;4.2;21.39;2.34;1541.25;71.51;0.0;789.38;26.95;0.43;53.35;1.34
2026-04-01 14:40:00Z;4.2;21.42;2.34;1541.25;73.46;0.0;789.38;26.52;0.43;56.16;1.34
2026-04-01 14:45:00Z;4.2;21.68;4.01;1546.25;72.15;0.0;790.62;27.1;0.43;25.27;1.67
2026-04-01 14:50:00Z;4.2;21.46;4.34;1558.75;72.62;0.0;796.88;26.76;0.43;64.58;2.0
2026-04-01 17:05:00Z;4.21;20.47;1.67;318.75;64.2;0.0;144.38;27.83;0.43;228.84;0.67
2026-04-01 17:10:00Z;4.21;20.39;1.34;1601.25;61.99;0.0;820.62;28.35;0.43;227.44;0.67
2026-04-01 17:15:00Z;4.2;20.78;1.34;1616.25;59.46;0.0;830.62;29.48;0.43;116.53;0.67
2026-04-01 17:20:00Z;4.2;20.89;1.67;1543.75;59.06;0.0;796.88;29.72;0.43;4.21;1.0
2026-04-01 17:25:00Z;4.2;20.27;1.67;1573.75;57.21;0.0;811.88;29.61;0.43;21.06;1.0
2026-04-01 17:30:00Z;4.2;20.86;2.0;1581.25;57.88;0.0;819.38;30.04;0.43;349.58;0.67
2026-04-01 17:35:00Z;4.2;21.12;2.34;1541.25;60.22;0.0;796.88;29.63;0.43;98.27;1.34
2026-04-01 17:40:00Z;4.21;21.12;2.67;1548.75;62.01;0.0;798.12;29.12;0.43;85.64;1.67
2026-04-01 17:45:00Z;4.2;21.65;1.67;1553.75;61.96;0.0;801.88;29.7;0.43;84.24;1.0
2026-04-01 17:50:00Z;4.2;21.24;2.0;436.25;59.98;0.0;201.88;29.83;0.43;162.85;1.0
2026-04-01 20:30:00Z;4.2;19.77;1.67;166.25;59.29;0.0;75.62;28.45;0.43;124.95;1.0
2026-04-01 20:35:00Z;4.2;20.33;1.0;113.75;63.01;0.0;46.88;28.0;0.43;127.76;0.67
2026-04-01 20:40:00Z;4.2;20.29;2.0;96.25;64.79;0.0;38.12;27.49;0.43;129.16;1.0
2026-04-01 20:45:00Z;4.2;20.19;1.34;96.25;66.12;0.0;40.62;27.04;0.43;131.97;0.67
2026-04-01 20:50:00Z;4.2;20.33;1.67;86.25;67.5;0.0;34.38;26.82;0.43;127.76;0.67
2026-04-01 20:55:00Z;4.2;20.61;0.67;73.75;70.27;0.0;29.38;26.44;0.43;115.12;0.33
2026-04-01 21:00:00Z;4.2;20.69;0.67;71.25;71.59;0.0;29.38;26.2;0.43;112.31;0.33
2026-04-01 21:05:00Z;4.2;20.84;0.67;66.25;72.62;0.0;26.88;26.12;0.43;112.31;0.33
2026-04-01 21:10:00Z;4.2;20.9;0.67;58.75;73.29;0.0;23.12;26.03;0.43;112.31;0.33
2026-04-01 21:15:00Z;4.2;20.8;0.33;53.75;73.46;0.0;21.88;25.88;0.43;112.31;0.0
2026-04-01 21:20:00Z;4.2;20.84;0.33;43.75;74.33;0.0;18.12;25.73;0.43;112.31;0.0
2026-04-01 22:55:00Z;4.2;19.91;0.0;1.25;83.14;0.0;0.62;22.9;0.43;96.87;0.0
2026-04-01 23:00:00Z;4.2;19.75;0.0;1.25;83.08;0.0;0.62;22.75;0.43;96.87;0.0
2026-04-01 23:05:00Z;4.2;19.7;0.0;1.25;83.55;0.0;0.62;22.6;0.43;96.87;0.0
2026-04-01 23:10:00Z;4.2;19.62;0.0;1.25;83.17;0.0;0.62;22.6;0.43;96.87;0.0
2026-04-01 23:15:00Z;4.2;19.86;0.0;1.25;82.66;0.0;0.62;22.94;0.43;96.87;0.0
2026-04-01 23:20:00Z;4.2;19.77;0.0;1.25;82.31;0.0;0.62;22.92;0.43;96.87;0.0
2026-04-02 04:55:00Z;4.19;18.01;0.0;1.25;92.9;0.0;0.62;19.17;0.43;50.54;0.0
2026-04-02 05:00:00Z;4.19;17.91;0.0;1.25;93.06;0.0;0.62;19.04;0.43;50.54;0.0
2026-04-02 05:05:00Z;4.19;17.9;0.0;1.25;93.46;0.0;0.62;18.95;0.43;50.54;0.0
2026-04-02 05:10:00Z;4.19;17.93;0.0;1.25;93.68;0.0;0.62;18.95;0.43;50.54;0.0
2026-04-02 05:15:00Z;4.19;18.03;0.0;1.25;93.39;0.0;0.62;19.1;0.43;50.54;0.0
2026-04-02 05:20:00Z;4.19;18.02;0.0;1.25;93.08;0.0;0.62;19.15;0.43;50.54;0.0
2026-04-02 05:25:00Z;4.19;;0.0;1.25;93.28;0.0;0.62;19.04;0.43;50.54;0.0
2026-04-02 05:30:00Z;4.19;;0.0;1.25;93.36;0.0;0.62;18.84;0.43;50.54;0.0
2026-04-02 05:35:00Z;4.19;;0.0;1.25;93.91;0.0;0.62;18.74;0.43;50.54;0.0
2026-04-02 05:40:00Z;4.19;;0.0;1.25;93.95;0.0;0.62;18.65;0.43;50.54;0.0
2026-04-02 05:45:00Z;4.19;;0.0;1.25;93.92;0.0;0.62;18.52;0.43;50.54;0.0
2026-04-02 05:50:00Z;4.19;;0.0;1.25;94.19;0.0;0.62;18.37;0.43;50.54;0.0
2026-04-02 08:45:00Z;4.19;16.64;0.0;1.25;96.67;0.0;0.62;17.15;0.43;99.68;0.0
2026-04-02 08:50:00Z;4.19;16.64;0.0;1.25;96.93;0.0;0.62;17.11;0.43;99.68;0.0
2026-04-02 08:55:00Z;4.19;16.76;1.34;1.25;96.87;0.0;0.62;17.24;0.43;110.91;0.33
2026-04-02 09:00:00Z;4.19;16.62;0.67;1.25;96.85;0.0;0.62;17.11;0.43;115.12;0.33
2026-04-02 09:05:00Z;4.19;16.51;0.33;1.25;96.92;0.0;0.62;16.98;0.43;115.12;0.0
2026-04-02 09:10:00Z;4.19;16.56;0.0;1.25;96.96;0.0;0.62;17.02;0.43;115.12;0.0
2026-04-02 09:15:00Z;4.19;16.77;0.0;1.25;97.2;0.0;0.62;17.19;0.43;115.12;0.0
2026-04-02 09:20:00Z;4.19;16.85;0.33;1.25;97.2;0.0;0.62;17.28;0.43;115.12;0.0
2026-04-02 11:10:00Z;4.21;17.94;1.0;368.75;93.94;0.0;196.88;18.91;0.43;113.72;0.67
2026-04-02 11:15:00Z;4.2;18.2;1.34;563.75;91.98;0.0;319.38;19.51;0.43;115.12;0.67
2026-04-02 11:20:00Z;4.2;18.47;1.34;596.25;90.38;0.0;334.38;20.07;0.43;108.1;0.67
2026-04-02 11:25:00Z;4.2;18.44;1.67;681.25;88.43;0.0;385.62;20.39;0.43;102.49;1.0
2026-04-02 11:30:00Z;4.2;18.68;1.34;653.75;87.45;0.0;361.88;20.82;0.43;106.7;0.67
2026-04-02 11:35:00Z;4.2;18.92;1.34;581.25;87.35;0.0;316.88;21.08;0.43;103.89;1.0
2026-04-02 11:40:00Z;4.2;19.08;2.0;501.25;87.1;0.0;266.88;21.29;0.43;75.81;1.0
2026-04-02 11:45:00Z;4.2;19.36;1.34;466.25;88.17;0.0;245.62;21.38;0.43;61.77;1.0
2026-04-02 11:50:00Z;4.2;19.38;1.34;438.75;87.14;0.0;229.38;21.59;0.43;32.29;0.67
2026-04-02 15:15:00Z;4.2;19.47;2.0;1673.75;58.29;0.0;853.12;28.43;0.43;241.47;1.0
2026-04-02 15:20:00Z;4.2;19.8;1.0;1696.25;57.33;0.0;863.12;29.08;0.43;143.2;0.33
2026-04-02 15:25:00Z;4.2;19.11;2.34;1531.25;57.13;0.0;779.38;28.39;0.43;22.46;1.34
2026-04-02 15:30:00Z;4.2;19.39;2.0;1776.25;56.58;0.0;920.62;28.86;0.43;57.56;0.67
2026-04-02 15:35:00Z;4.2;19.69;1.34;1158.75;56.5;0.0;591.88;29.2;0.43;131.97;0.33
2026-04-02 15:40:00Z;4.2;19.97;2.0;1186.25;58.64;0.0;601.88;28.86;0.43;332.73;1.0
2026-04-02 15:45:00Z;4.2;20.2;2.0;1606.25;60.29;0.0;823.12;28.63;0.43;252.71;1.0
2026-04-02 15:50:00Z;4.2;19.54;3.34;1706.25;57.3;0.0;870.62;28.8;0.43;206.38;1.67
2026-04-02 18:55:00Z;4.2;19.65;2.34;1053.75;54.91;0.0;536.88;29.65;0.43;214.8;1.34
2026-04-02 19:00:00Z;4.2;19.9;2.0;1001.25;55.24;0.0;508.12;29.83;0.43;220.42;1.0
2026-04-02 19:05:00Z;4.2;19.86;2.67;956.25;54.76;0.0;484.38;29.93;0.43;216.2;1.0
2026-04-02 19:10:00Z;4.21;20.12;1.67;991.25;54.36;0.0;506.88;30.34;0.43;162.85;0.67
2026-04-02 19:15:00Z;4.2;19.9;2.0;921.25;54.68;0.0;475.62;30.0;0.43;141.8;1.34
2026-04-02 19:20:00Z;4.2;19.89;1.34;796.25;54.52;0.0;403.12;30.04;0.43;109.51;0.67
2026-04-02 19:25:00Z;4.2;19.84;3.01;513.75;55.69;0.0;245.62;29.61;0.43;126.35;1.34
2026-04-02 19:30:00Z;4.2;19.57;2.67;556.25;56.42;0.0;270.62;29.1;0.43;131.97;1.34
2026-04-02 19:35:00Z;4.2;20.11;1.34;838.75;57.0;0.0;431.88;29.5;0.43;116.53;0.67
2026-04-02 19:40:00Z;4.2;20.38;1.67;673.75;56.25;0.0;340.62;30.02;0.43;207.78;0.67
2026-04-02 19:45:00Z;4.2;20.18;2.67;601.25;57.04;0.0;299.38;29.57;0.43;174.09;1.0
2026-04-02 19:50:00Z;4.2;19.88;2.0;703.75;56.97;0.0;360.62;29.27;0.42;140.39;1.34
2026-04-02 21:00:00Z;4.2;21.08;0.33;61.25;71.44;0.0;24.38;26.65;0.42;126.35;0.0
2026-04-02 21:05:00Z;4.2;21.02;0.0;58.75;72.51;0.0;25.62;26.33;0.43;126.35;0.0
2026-04-02 21:10:00Z;4.2;20.69;0.0;56.25;71.96;0.0;25.62;26.12;0.42;126.35;0.0
2026-04-02 21:15:00Z;4.2;20.92;0.33;48.75;73.29;0.0;23.12;26.05;0.43;126.35;0.0
2026-04-02 21:20:00Z;4.2;20.48;0.67;38.75;72.32;0.0;18.12;25.82;0.42;126.35;0.33
2026-04-02 21:25:00Z;4.2;20.81;0.33;28.75;74.18;0.0;13.12;25.73;0.43;126.35;0.0
2026-04-02 21:30:00Z;4.2;21.42;0.0;18.75;77.98;0.0;8.12;25.52;0.42;126.35;0.0
2026-04-02 21:35:00Z;4.2;20.76;0.33;11.25;75.97;0.0;3.12;25.28;0.42;126.35;0.0
2026-04-02 21:40:00Z;4.2;20.99;0.33;6.25;77.83;0.0;1.88;25.11;0.42;126.35;0.0
2026-04-02 21:45:00Z;4.2;20.74;0.0;3.75;77.11;0.0;0.62;25.0;0.42;126.35;0.0
2026-04-02 21:50:00Z;4.2;20.63;0.67;1.25;76.32;0.0;0.62;25.06;0.42;126.35;0.0
2026-04-02 22:10:00Z;4.2;20.76;0.0;1.25;78.53;0.0;0.62;24.72;0.43;126.35;0.0
2026-04-02 22:15:00Z;4.2;20.74;0.0;1.25;79.94;0.0;0.62;24.4;0.43;126.35;0.0
2026-04-02 22:20:00Z;4.2;20.88;0.0;1.25;81.37;0.0;0.62;24.25;0.43;126.35;0.0
2026-04-02 22:25:00Z;4.2;20.99;0.0;1.25;82.31;0.0;0.62;24.16;0.42;126.35;0.0
2026-04-02 22:30:00Z;4.2;20.83;0.0;1.25;81.75;0.0;0.62;24.12;0.42;126.35;0.0
2026-04-02 22:35:00Z;4.2;21.07;0.0;1.25;82.63;0.0;0.62;24.19;0.42;126.35;0.0
2026-04-02 22:40:00Z;4.2;20.98;0.0;1.25;83.04;0.0;0.62;24.01;0.42;126.35;0.0
2026-04-02 22:45:00Z;4.2;20.81;0.0;1.25;82.9;0.0;0.62;23.86;0.42;126.35;0.0
2026-04-02 22:50:00Z;4.2;20.46;0.0;1.25;80.22;0.0;0.62;24.06;0.42;126.35;0.0
2026-04-03 04:55:00Z;4.19;19.08;0.0;1.25;93.41;0.0;0.62;20.15;0.43;120.74;0.0
2026-04-03 05:00:00Z;4.19;19.12;0.0;1.25;93.62;0.0;0.62;20.15;0.43;120.74;0.0
2026-04-03 05:05:00Z;4.19;19.22;0.0;1.25;93.1;0.0;0.62;20.35;0.43;120.74;0.0
2026-04-03 05:10:00Z;4.19;19.1;0.0;1.25;92.77;0.0;0.62;20.28;0.43;120.74;0.0
2026-04-03 05:15:00Z;4.19;18.94;0.0;1.25;93.09;0.0;0.62;20.07;0.43;120.74;0.0
2026-04-03 05:20:00Z;4.19;18.92;0.0;1.25;93.48;0.0;0.62;19.98;0.42;120.74;0.0
2026-04-03 05:25:00Z;4.19;;0.0;1.25;93.66;0.0;0.62;19.94;0.42;120.74;0.0
2026-04-03 05:30:00Z;4.19;;0.0;1.25;93.93;0.0;0.62;19.94;0.43;120.74;0.0
2026-04-03 05:35:00Z;4.19;;0.0;1.25;94.1;0.0;0.62;19.92;0.43;120.74;0.0
2026-04-03 05:40:00Z;4.19;;0.0;1.25;94.22;0.0;0.62;19.83;0.43;120.74;0.0
2026-04-03 05:45:00Z;4.19;;0.0;1.25;94.38;0.0;0.62;19.87;0.42;120.74;0.0
2026-04-03 05:50:00Z;4.19;;0.0;1.25;94.68;0.0;0.62;19.79;0.43;120.74;0.0
2026-04-03 07:40:00Z;4.19;18.32;0.0;1.25;95.72;0.0;0.62;19.0;0.42;120.74;0.0
2026-04-03 07:45:00Z;4.19;18.4;0.0;1.25;96.05;0.0;0.62;19.02;0.43;120.74;0.0
2026-04-03 07:50:00Z;4.19;18.26;0.0;1.25;96.01;0.0;0.62;18.89;0.42;120.74;0.0
2026-04-03 07:55:00Z;4.19;18.24;0.0;1.25;96.11;0.0;0.62;18.84;0.43;120.74;0.0
2026-04-03 08:00:00Z;4.19;18.09;0.0;1.25;96.0;0.0;0.62;18.72;0.43;120.74;0.0
2026-04-03 08:05:00Z;4.19;17.84;0.0;1.25;96.05;0.0;0.62;18.46;0.43;120.74;0.0
2026-04-03 08:10:00Z;4.19;17.55;0.0;1.25;96.1;0.0;0.62;18.16;0.42;120.74;0.0
2026-04-03 08:15:00Z;4.19;17.6;0.0;1.25;96.92;0.0;0.62;18.07;0.42;120.74;0.0
2026-04-03 08:20:00Z;4.19;18.13;0.0;1.25;97.31;0.0;0.62;18.54;0.43;120.74;0.0
